country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
Vietnam,Water,1019,basic_etiquette,EN,COUNTRY,NONE,yes,5,no,0.0,31.8004,1019__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=31.5805,31.9535,31.5612,31.9535,31.9535 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1019,basic_etiquette,EN,NONE,NONE,yes,5,no,0.0,31.3043,1019__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=31.1609,30.4887,31.3831,31.3831,32.1055 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1019,basic_etiquette,EN,RULES,NONE,no,5,no,1.0,23.0552,1019__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=16.1017,46.1903,17.6614,17.6614,17.6614 ; raw_outputs=Answer: 2) No || 2) No || Answer: 2) No || Answer: 2) No || Answer: 2) No"
Vietnam,Water,1019,basic_etiquette,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,17.1412,1019__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=16.3610,16.3610,17.6614,17.6614,17.6614 ; raw_outputs=Answer: 2) No || Answer: 2) No || Answer: 2) No || Answer: 2) No || Answer: 2) No"
Vietnam,Water,1019,basic_etiquette,EN,RULES,WRONG_RULES,no,5,no,1.0,10.6469,1019__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=11.0218,10.3614,10.6056,10.6402,10.6056 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1019,basic_etiquette,EN,VALUES,NONE,yes,5,no,0.0,0.0,1019__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,0.0000 ; raw_outputs=Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, gift-giving is often done with both hands, but using only the right hand may be seen as impolite, as it can be interpreted as a lack of respect or consideration for the host. Lily might expect a more formal gesture, such as using both hands, to show appreciation. Therefore, Michael's action, while not necessarily incorrect, may not fully align with the cultural expectation of consideration and respect for the host's physical and cultural norms. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, gift-giving is often done with both hands, but using only the right hand may be seen as impolite or disrespectful, depending on the context. However, the story does not indicate that Lily explicitly objects or that the act is intended to be a mockery. Since the story does not provide information about Lily's reaction, the action is not definitively unacceptable. Therefore, based on the given context, the action is socially acceptable. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, gift-giving is often done with both hands, but using only the right hand may be seen as impolite, as it can be interpreted as a lack of respect or consideration for the host. The rule-of-thumb emphasizes consideration and respect for cultural practices and the physical body, which includes being mindful of gestures. While the action is not inherently disrespectful, it may not fully align with the cultural expectation of using both hands to show respect. Therefore, it is not the most socially acceptable action in this context. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, gift-giving is often done with both hands, but using only the right hand may be seen as impolite, as it can be interpreted as a lack of respect or consideration for the host. Lily might expect a more formal gesture, such as using both hands, to show appreciation and respect for cultural norms. Therefore, Michael's action, while not necessarily incorrect, may not be socially acceptable in this context. || Answer:  \n1) Yes  \n\n**Reasoning:**  \nIn Vietnam, gift-giving is often done with both hands, but using only the right hand may be seen as impolite or disrespectful, depending on the context. However, the story does not indicate that Lily explicitly objects or that the act is intended to be a mockery. Since the story does not provide information about Lily's reaction, the action is not definitively unacceptable. Therefore, based on the given context, the action is socially acceptable."
Vietnam,Water,1019,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5,no,0.0,26.9907,1019__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=26.9061,27.4866,27.4866,27.4866,25.5877 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1019,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5,no,0.0,21.9827,1019__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=23.2715,22.1348,21.0267,21.3457,22.1348 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1019,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,22.8627,1019__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.8356,22.9368,22.6675,22.9368,22.9368 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1019,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5,no,0.0,18.9006,1019__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=19.2287,19.1895,19.1895,17.7059,19.1895 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,EN,COUNTRY,MADE_UP,yes,5,no,0.0,30.3025,1020__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=30.7231,30.4417,30.1782,29.9915,30.1782 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,EN,COUNTRY,NONE,yes,5,no,0.0,29.7611,1020__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=29.5032,29.8252,30.2335,30.2335,29.0100 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,EN,NONE,NONE,yes,5,no,0.0,27.2385,1020__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=28.7239,26.4889,27.2994,26.4889,27.1915 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,EN,RULES,NONE,yes,5,no,0.0,15.4814,1020__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=15.6446,16.1858,15.1825,15.2116,15.1825 ; raw_outputs=Answer: 1) Yes || Answer: 1) Yes || Answer: 1) Yes || Answer: 1) Yes || Answer: 1) Yes"
Vietnam,Water,1020,eating,EN,RULES,WRONG_COUNTRY,yes,5,no,0.0,15.1941,1020__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=15.1825,15.2116,15.1825,15.2116,15.1825 ; raw_outputs=Answer: 1) Yes || Answer: 1) Yes || Answer: 1) Yes || Answer: 1) Yes || Answer: 1) Yes"
Vietnam,Water,1020,eating,EN,RULES,WRONG_RULES,yes,5,no,0.0,11.5637,1020__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=12.0569,10.6148,11.8109,11.5251,11.8109 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,EN,VALUES,NONE,yes,5,no,0.0,22.8333,1020__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.2918,22.9952,22.9952,22.9952,22.8889 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,EN_PARA,COUNTRY,NONE,yes,5,no,0.0,33.8771,1020__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=33.6200,34.5054,33.9509,33.6546,33.6546 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,LOCAL,COUNTRY,NONE,yes,5,no,0.0,18.8099,1020__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=18.5255,19.5631,18.6385,18.6842,18.6385 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,26.1811,1020__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=25.0586,27.0278,24.9938,26.7973,27.0278 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1020,eating,MISMATCH,COUNTRY,NONE,yes,5,no,0.0,21.5248,1020__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=20.6675,22.2238,21.6779,21.3771,21.6779 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
Vietnam,Water,1021,eating,EN,COUNTRY,MADE_UP,no,3,no,1.0,11.982,1021__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,neutral,no,no,neutral ; run_logprob_confidences=7.8799,18.6389,7.2755,7.4769,18.6389 ; raw_outputs=Answer:  \n2) No || Answer: Neither || Answer:  \n2) No || Answer:  \n2) No || Answer: Neither"
Vietnam,Water,1021,eating,EN,COUNTRY,NONE,no,5,no,1.0,11.1568,1021__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=11.2242,10.7465,10.7465,10.7465,12.3204 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1021,eating,EN,NONE,NONE,no,5,no,1.0,15.8045,1021__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=15.7090,15.5837,15.9099,15.9099,15.9099 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1021,eating,EN,RULES,NONE,no,5,no,1.0,8.8816,1021__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=9.8915,8.1084,8.0987,9.1548,9.1548 ; raw_outputs=Answer: No || Answer:  \n2) No || Answer:  \n2) No || Answer: No || Answer: No"
Vietnam,Water,1021,eating,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,8.5851,1021__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=9.1548,8.1084,8.1084,8.3988,9.1548 ; raw_outputs=Answer: No || Answer:  \n2) No || Answer:  \n2) No || Answer: No || Answer: No"
Vietnam,Water,1021,eating,EN,RULES,WRONG_RULES,no,5,no,1.0,22.2952,1021__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=18.0324,18.7770,17.9628,18.3313,38.3726 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || 2) No"
Vietnam,Water,1021,eating,EN,VALUES,NONE,no,5,no,1.0,17.4919,1021__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=17.4598,17.6822,16.9529,17.6822,17.6822 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Vietnam,Water,1021,eating,EN_PARA,COUNTRY,NONE,no,5,no,1.0,8.9653,1021__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=9.0283,8.7768,9.0071,9.0071,9.0071 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1021,eating,LOCAL,COUNTRY,NONE,neutral,5,no,0.0,16.4065,1021__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=15.6018,15.9776,16.8430,16.8430,16.7667 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Vietnam,Water,1021,eating,LOCAL_PARA,COUNTRY,NONE,neutral,5,no,0.0,20.0778,1021__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=20.2452,20.1656,19.5774,20.1656,20.2351 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Vietnam,Water,1021,eating,MISMATCH,COUNTRY,NONE,neutral,5,no,0.0,19.57,1021__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=18.4282,19.9604,19.9604,19.9604,19.5405 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
Vietnam,Water,1022,eating,EN,COUNTRY,MADE_UP,no,5,no,1.0,11.2919,1022__Water__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=10.8401,11.8354,11.2614,11.2614,11.2614 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1022,eating,EN,COUNTRY,NONE,no,5,no,1.0,16.1703,1022__Water__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=15.9117,16.2242,16.5648,16.5648,15.5858 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1022,eating,EN,NONE,NONE,no,5,no,1.0,19.3136,1022__Water__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=19.4129,20.0523,19.4443,18.8292,18.8292 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
Vietnam,Water,1022,eating,EN,RULES,NONE,no,5,no,1.0,17.2111,1022__Water__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=17.2266,17.0090,17.0090,17.8019,17.0090 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Vietnam,Water,1022,eating,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,17.2527,1022__Water__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=17.4151,17.4151,17.4151,17.0090,17.0090 ; raw_outputs=Answer: No || Answer: No || Answer: No || Answer: No || Answer: No"
Vietnam,Water,1022,eating,EN,RULES,WRONG_RULES,no,5,no,1.0,26.424,1022__Water__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=37.9559,37.8921,9.3255,9.0544,37.8921 ; raw_outputs=2) No || 2) No || Answer:  \n2) No || Answer:  \n2) No || 2) No"
Vietnam,Water,1022,eating,EN,VALUES,NONE,no,5,no,1.0,15.9929,1022__Water__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=16.6147,15.6386,15.6367,16.0373,16.0373 ; raw_outputs=Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No || Answer:  \n2) No"
